INFO:Reinforcement.Functions:settings:[{'minGameScore': 2736, u'TAU': 0.001, u'minGameScoreRatio': 0.95, u'batchSize': 256, u'nGamesPerSave': 50, u'nEpochs': 1, u'minGameSequence': 500, u'nModelBackups': 3, u'gameMinutesLength': 2880, u'dequeSize': 50000, u'learningRate': 0.001, u'gamma': 0.95, u'trainSetSize': 256}]
INFO:Reinforcement.Functions:args:[{'random': True, 'gpuFrac': 0.3, 'sequential': False, 'gpuNum': 2, 'settings': '/home/yochaiz/SmartHome/Reinforcement/settings.json'}]
INFO:Reinforcement.Functions:results:[{'loss': [], 'score': []}]
INFO:Reinforcement.Functions:Actor:[{'epsilon_decay': 0.99, 'epsilon': 1.0, 'curBackupIdx': 0, 'epsilon_min': 0.01, 'TAU': 0.001, 'nBackups': 3, 'k': 32, 'actionDim': 5}]
INFO:Reinforcement.Functions:Critic:[{'TAU': 0.001, 'nBackups': 3, 'curBackupIdx': 0, 'actionDim': 5}]
INFO:Reinforcement.Functions:policy:[{'numOfDevices': 5, 'stateDim': (1, 8), 'seqLen': 1, 'policyJSON': {u'10': [{u'days': u'weekdays', u'times': [[u'21:00', u'23:29']]}, {u'days': [5], u'times': [[u'21:00', u'23:29']]}], u'6': [{u'days': u'weekdays', u'times': [[u'20:40', u'23:59'], [u'00:00', u'00:14']]}, {u'days': [4], u'times': [[u'00:00', u'00:14']]}, {u'days': [5], u'times': [[u'21:00', u'23:59']]}], u'weekdays': [0, 1, 2, 3, 6], u'Devices': [u'Room light1', u'Room light2', u'Room light3 (backdoor)', u'Kitchen light', u'Toilets light'], u'days': [u'Monday', u'Tuesday', u'Wednesday', u'Thursday', u'Friday', u'Saturday', u'Sunday'], u'1': [{u'days': [0, 1, 2, 3, 6], u'times': [[u'08:30', u'08:59'], [u'20:30', u'21:29']]}, {u'days': [4], u'times': [[u'10:00', u'13:29']]}, {u'days': [5], u'times': [[u'18:00', u'18:59']]}], u'0': [{u'days': [0, 1, 2, 3, 6], u'times': [[u'00:00', u'00:29'], [u'08:00', u'08:59'], [u'20:30', u'23:59']]}, {u'days': [4], u'times': [[u'00:00', u'00:59'], [u'09:30', u'13:29']]}, {u'days': [5], u'times': [[u'18:00', u'23:59']]}], u'3': [{u'days': [0, 1, 2, 3, 6], u'times': [[u'08:30', u'08:44'], [u'20:45', u'21:29'], [u'23:15', u'23:44']]}, {u'days': [4], u'times': [[u'10:00', u'10:59'], [u'12:45', u'13:14']]}, {u'days': [5], u'times': [[u'18:00', u'19:59'], [u'21:00', u'23:14']]}], u'2': [{u'days': [0, 1, 2, 3, 6], u'times': [[u'00:30', u'01:09']]}, {u'days': [4], u'times': [[u'00:30', u'01:09']]}], u'5': [{u'days': u'weekdays', u'times': [[u'08:35', u'08:42'], [u'21:09', u'21:11'], [u'00:05', u'00:24']]}, {u'days': [4], u'times': [[u'10:18', u'10:29'], [u'00:05', u'00:24']]}, {u'days': [5], u'times': [[u'19:09', u'19:09'], [u'21:34', u'21:34']]}], u'4': [{u'days': [0, 1, 2, 3, 6], u'times': [[u'08:30', u'08:34'], [u'21:05', u'21:08']]}, {u'days': [4], u'times': [[u'10:10', u'10:17']]}, {u'days': [5], u'times': [[u'19:05', u'19:08'], [u'21:20', u'21:33']]}], u'7': [{u'days': u'weekdays', u'times': [[u'20:40', u'23:59'], [u'00:00', u'00:14']]}, {u'days': [4], u'times': [[u'00:00', u'00:14']]}, {u'days': [5], u'times': [[u'21:00', u'23:59']]}], u'Time format': u'%H:%M', u'9': [{u'days': u'weekdays', u'times': [[u'09:00', u'09:00'], [u'20:30', u'20:30']]}, {u'days': [4], u'times': [[u'13:29', u'13:29']]}, {u'days': [5], u'times': [[u'18:00', u'18:00']]}], u'8': [{u'days': u'weekdays', u'times': [[u'20:31', u'20:54']]}, {u'days': [5], u'times': [[u'18:00', u'18:59']]}], u'weekend': [4, 5]}}]
INFO:Reinforcement.Functions:Saving [Actor] main model as [results/D-18-3-H-18-58-3/Actor-main-model-0.h5]
INFO:Reinforcement.Functions:Saving [Actor] target model as [results/D-18-3-H-18-58-3/Actor-target-model-0.h5]
INFO:Reinforcement.Functions:Saving [Critic] main model as [results/D-18-3-H-18-58-3/Critic-main-model-0.h5]
INFO:Reinforcement.Functions:Saving [Critic] target model as [results/D-18-3-H-18-58-3/Critic-target-model-0.h5]
INFO:Reinforcement.Functions:[Actor] model architecture:
INFO:Reinforcement.Functions:_________________________________________________________________
INFO:Reinforcement.Functions:Layer (type)                 Output Shape              Param #   
INFO:Reinforcement.Functions:=================================================================
INFO:Reinforcement.Functions:input_1 (InputLayer)         (None, 1, 8)              0         
INFO:Reinforcement.Functions:_________________________________________________________________
INFO:Reinforcement.Functions:dense_1 (Dense)              (None, 1, 2048)           18432     
INFO:Reinforcement.Functions:_________________________________________________________________
INFO:Reinforcement.Functions:dense_2 (Dense)              (None, 1, 2048)           4196352   
INFO:Reinforcement.Functions:_________________________________________________________________
INFO:Reinforcement.Functions:dense_3 (Dense)              (None, 1, 5)              10245     
INFO:Reinforcement.Functions:_________________________________________________________________
INFO:Reinforcement.Functions:reshape_1 (Reshape)          (None, 5)                 0         
INFO:Reinforcement.Functions:=================================================================
INFO:Reinforcement.Functions:Total params: 4,225,029
INFO:Reinforcement.Functions:Trainable params: 4,225,029
INFO:Reinforcement.Functions:Non-trainable params: 0
INFO:Reinforcement.Functions:_________________________________________________________________
INFO:Reinforcement.Functions:[Critic] model architecture:
INFO:Reinforcement.Functions:__________________________________________________________________________________________________
INFO:Reinforcement.Functions:Layer (type)                    Output Shape         Param #     Connected to                     
INFO:Reinforcement.Functions:==================================================================================================
INFO:Reinforcement.Functions:input_2 (InputLayer)            (None, 1, 8)         0                                            
INFO:Reinforcement.Functions:__________________________________________________________________________________________________
INFO:Reinforcement.Functions:dense_4 (Dense)                 (None, 1, 2048)      18432       input_2[0][0]                    
INFO:Reinforcement.Functions:__________________________________________________________________________________________________
INFO:Reinforcement.Functions:input_3 (InputLayer)            (None, 5)            0                                            
INFO:Reinforcement.Functions:__________________________________________________________________________________________________
INFO:Reinforcement.Functions:dense_5 (Dense)                 (None, 1, 2048)      4196352     dense_4[0][0]                    
INFO:Reinforcement.Functions:__________________________________________________________________________________________________
INFO:Reinforcement.Functions:dense_6 (Dense)                 (None, 2048)         12288       input_3[0][0]                    
INFO:Reinforcement.Functions:__________________________________________________________________________________________________
INFO:Reinforcement.Functions:add_1 (Add)                     (None, 1, 2048)      0           dense_5[0][0]                    
INFO:Reinforcement.Functions:                                                                 dense_6[0][0]                    
INFO:Reinforcement.Functions:__________________________________________________________________________________________________
INFO:Reinforcement.Functions:activation_1 (Activation)       (None, 1, 2048)      0           add_1[0][0]                      
INFO:Reinforcement.Functions:__________________________________________________________________________________________________
INFO:Reinforcement.Functions:dense_7 (Dense)                 (None, 1, 1)         2049        activation_1[0][0]               
INFO:Reinforcement.Functions:__________________________________________________________________________________________________
INFO:Reinforcement.Functions:reshape_2 (Reshape)             (None, 1)            0           dense_7[0][0]                    
INFO:Reinforcement.Functions:==================================================================================================
INFO:Reinforcement.Functions:Total params: 4,229,121
INFO:Reinforcement.Functions:Trainable params: 4,229,121
INFO:Reinforcement.Functions:Non-trainable params: 0
INFO:Reinforcement.Functions:__________________________________________________________________________________________________
INFO:Reinforcement.Functions:episode: 1, score:[2114.00], loss:[61.15934], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.54], optActionInPoolButNotSelected:[0.43], random actions:[133], eInit:[1.0000], init state:[ 6  6 11  0  0  0  0  0], end state:[ 1  6 11  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 2, score:[2179.20], loss:[44.52470], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.62], optActionInPoolButNotSelected:[0.35], random actions:[128], eInit:[0.9900], init state:[ 3  5 19  0  0  0  0  0], end state:[ 5  5 19  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 3, score:[2284.80], loss:[25.38600], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.65], optActionInPoolButNotSelected:[0.32], random actions:[128], eInit:[0.9801], init state:[ 1 18 53  0  0  0  0  0], end state:[ 3 18 53  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 4, score:[2360.40], loss:[16.68310], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.72], optActionInPoolButNotSelected:[0.25], random actions:[115], eInit:[0.9703], init state:[ 4 15 29  0  0  0  0  0], end state:[ 6 15 29  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 5, score:[2434.80], loss:[15.71354], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.79], optActionInPoolButNotSelected:[0.18], random actions:[121], eInit:[0.9606], init state:[ 3  5 32  0  0  0  0  0], end state:[ 5  5 32  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 6, score:[2490.40], loss:[13.17495], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.80], optActionInPoolButNotSelected:[0.17], random actions:[129], eInit:[0.9510], init state:[1 2 2 0 0 0 0 0], end state:[3 2 2 0 0 0 0 0]
INFO:Reinforcement.Functions:episode: 7, score:[2534.80], loss:[11.45970], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.80], optActionInPoolButNotSelected:[0.16], random actions:[120], eInit:[0.9415], init state:[ 0  9 59  0  0  0  0  0], end state:[ 2  9 59  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 8, score:[2419.20], loss:[10.18478], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.77], optActionInPoolButNotSelected:[0.20], random actions:[126], eInit:[0.9321], init state:[ 2 13 59  0  0  0  0  0], end state:[ 4 13 59  1  1  0  0  0]
INFO:Reinforcement.Functions:episode: 9, score:[2545.20], loss:[9.92504], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.82], optActionInPoolButNotSelected:[0.14], random actions:[123], eInit:[0.9227], init state:[ 0  5 58  0  0  0  0  0], end state:[ 2  5 58  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 10, score:[2459.20], loss:[8.98373], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.78], optActionInPoolButNotSelected:[0.18], random actions:[125], eInit:[0.9135], init state:[ 4 15 11  0  0  0  0  0], end state:[ 6 15 11  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 11, score:[2521.60], loss:[9.19153], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.80], optActionInPoolButNotSelected:[0.17], random actions:[113], eInit:[0.9044], init state:[ 6 20 28  0  0  0  0  0], end state:[ 1 20 28  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 12, score:[2570.80], loss:[8.76032], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.81], optActionInPoolButNotSelected:[0.16], random actions:[104], eInit:[0.8953], init state:[ 6 20 34  1  1  0  0  0], end state:[ 1 20 34  1  1  0  0  0]
INFO:Reinforcement.Functions:episode: 13, score:[2448.00], loss:[8.86621], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.79], optActionInPoolButNotSelected:[0.17], random actions:[112], eInit:[0.8864], init state:[ 3 20 13  0  0  0  0  0], end state:[ 5 20 13  1  0  0  0  0]
INFO:Reinforcement.Functions:episode: 14, score:[2614.80], loss:[8.30465], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.86], optActionInPoolButNotSelected:[0.10], random actions:[124], eInit:[0.8775], init state:[ 3 10 35  0  0  0  0  0], end state:[ 5 10 35  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 15, score:[2438.00], loss:[8.60490], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.75], optActionInPoolButNotSelected:[0.22], random actions:[109], eInit:[0.8687], init state:[ 5 12 16  0  0  0  0  0], end state:[ 0 12 16  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 16, score:[2598.00], loss:[8.15480], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.85], optActionInPoolButNotSelected:[0.12], random actions:[106], eInit:[0.8601], init state:[ 1 16 46  0  0  0  0  0], end state:[ 3 16 46  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 17, score:[2630.00], loss:[7.70309], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.87], optActionInPoolButNotSelected:[0.10], random actions:[110], eInit:[0.8515], init state:[ 1 21 57  1  0  0  0  0], end state:[ 3 21 57  1  0  0  0  0]
INFO:Reinforcement.Functions:episode: 18, score:[2584.00], loss:[7.79078], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.85], optActionInPoolButNotSelected:[0.12], random actions:[119], eInit:[0.8429], init state:[ 6 17 34  0  0  0  0  0], end state:[ 1 17 34  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 19, score:[2638.00], loss:[6.96632], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.87], optActionInPoolButNotSelected:[0.10], random actions:[103], eInit:[0.8345], init state:[ 0 17 41  0  0  0  0  0], end state:[ 2 17 41  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 20, score:[2529.60], loss:[6.50335], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.82], optActionInPoolButNotSelected:[0.15], random actions:[112], eInit:[0.8262], init state:[ 3 21 50  1  0  0  0  0], end state:[ 5 21 50  1  0  0  0  0]
INFO:Reinforcement.Functions:episode: 21, score:[2676.00], loss:[6.61553], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.88], optActionInPoolButNotSelected:[0.09], random actions:[91], eInit:[0.8179], init state:[ 0  5 46  0  0  0  0  0], end state:[ 2  5 46  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 22, score:[2614.40], loss:[5.81918], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.85], optActionInPoolButNotSelected:[0.12], random actions:[104], eInit:[0.8097], init state:[ 4 14 27  0  0  0  0  0], end state:[ 6 14 27  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 23, score:[2626.00], loss:[5.91259], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.86], optActionInPoolButNotSelected:[0.11], random actions:[87], eInit:[0.8016], init state:[ 4  3 21  0  0  0  0  0], end state:[ 6  3 21  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 24, score:[2624.80], loss:[5.74939], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.86], optActionInPoolButNotSelected:[0.10], random actions:[106], eInit:[0.7936], init state:[ 4  0 15  1  0  0  0  0], end state:[ 6  0 15  0  0  0  0  0]
INFO:Reinforcement.Functions:episode: 25, score:[2658.40], loss:[5.70913], sequence:[0], isInPoolRatio:[1.00], optActionSelectedRatio:[0.87], optActionInPoolButNotSelected:[0.10], random actions:[87], eInit:[0.7857], init state:[ 3  3 37  0  0  0  0  0], end state:[ 5  3 37  0  0  0  0  0]
